Razón Social;Gpo de Cliente;ClaseDoc.;Num.Factura;Sector;Canal;Fecha.Doc;Zona.Vtas;Almacen;Denominacion Material;Cantidad UMV;UM.Vtas;Cantidad UMB;UM.Base;Prec.Unitario;Monto Neto;IVA;Importe Final;Doc.Comercial;Cond.Pago;Fec.Venc.;Moneda.Doc.;Status de Anulacion;Doc.Anulac;Grp.Vend;Vendedor;Referencia;Pedido.Vta;Jerarquía 1;Jerarquía 2;Jerarquía 3;UM.Peso;Peso.Fact;Peso.Total;Um.PesoGen;Ramo;Gr.Material;Gr.Articulo;Tipo.Cambio;Mes;Ejercicio;Prec.Unitario 2;Monto Neto 2;IVA 2;Importe Final 2;Conc.Busq;Codigo_Mat;Listas_precios;;Cod_cliente;;Ind_retcl;Ind_auto_retcl;fechahora;CodMot;Tx Motivo;CodVend;OrgVtas
ALKOSTO DONDE COMPRAR ES GANAR, C.A.;Cadenas;Fact. Nac. Pharsana;6000138752;Cuidado Personal;Venta Directa;20260210;Zona Occidente;3000;CHICCO BS COTONCITO (48x60UN);1,000;CS;48,000;PAQ;53,81;53,81;8,61;62,42;Factura;Crédito 21 días;20260303;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628324;1002065758;Chicco;60;Original;KG;0,624;;0,624;Cadena Regional;PH-Hisopos;ALGODONES PT;0,00000;02;2026;53,81;53,81;8,61;62,42;COMERCIO TRADICIONAL;50001024;Cadenas;;0010002784;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
ALKOSTO DONDE COMPRAR ES GANAR, C.A.;Cadenas;Fact. Nac. Pharsana;6000138752;Cuidado Personal;Venta Directa;20260210;Zona Occidente;3000;CHICCO BS TALCO (24x100G);1,000;CS;24,000;ST;68,17;68,17;10,91;79,08;Factura;Crédito 21 días;20260303;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628324;1002065758;Chicco;100;Original;KG;2,434;;2,434;Cadena Regional;PH-Talco;HIGIENE PERSONAL;0,00000;02;2026;68,17;68,17;10,91;79,08;COMERCIO TRADICIONAL;50001045;Cadenas;;0010002784;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
ALKOSTO DONDE COMPRAR ES GANAR, C.A.;Cadenas;Fact. Nac. Pharsana;6000138752;Cuidado Personal;Venta Directa;20260210;Zona Occidente;3000;CHICCO BS TALCO (24x200G);1,000;CS;24,000;ST;120,84;120,84;19,33;140,17;Factura;Crédito 21 días;20260303;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628324;1002065758;Chicco;200;Original;KG;4,800;;4,800;Cadena Regional;PH-Talco;HIGIENE PERSONAL;0,00000;02;2026;120,84;120,84;19,33;140,17;COMERCIO TRADICIONAL;50000969;Cadenas;;0010002784;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
ALKOSTO DONDE COMPRAR ES GANAR, C.A.;Cadenas;Fact. Nac. Pharsana;6000138752;Cuidado Personal;Venta Directa;20260210;Zona Occidente;3000;CHICCO BS TH ORIGINAL (48x24UN);2,000;CS;96,000;PAQ;46,97;93,94;15,03;108,97;Factura;Crédito 21 días;20260303;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628324;1002065758;Chicco;24;Original;KG;14,784;;14,784;Cadena Regional;PH-TH Travel Pack;TOALLAS HUMEDAS;0,00000;02;2026;46,97;93,94;15,03;108,97;COMERCIO TRADICIONAL;50001084;Cadenas;;0010002784;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
ALKOSTO DONDE COMPRAR ES GANAR, C.A.;Cadenas;Fact. Nac. Pharsana;6000138752;Cuidado Personal;Venta Directa;20260210;Zona Occidente;3000;AMY HISOPOS (48x60UN);1,000;CS;48,000;PAQ;48,79;48,79;7,81;56,60;Factura;Crédito 21 días;20260303;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628324;1002065758;Amy;60;Original;KG;0,648;;0,648;Cadena Regional;PH-Hisopos;ALGODONES PT;0,00000;02;2026;48,79;48,79;7,81;56,60;COMERCIO TRADICIONAL;50000443;Cadenas;;0010002784;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
ALKOSTO DONDE COMPRAR ES GANAR, C.A.;Cadenas;Fact. Nac. Pharsana;6000138752;Cuidado Personal;Venta Directa;20260210;Zona Occidente;3000;AMY SEC TH 99% AGUA (48x24UN);1,000;CS;48,000;PAQ;34,20;34,20;5,47;39,67;Factura;Crédito 21 días;20260303;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628324;1002065758;Amy;24;Sec;KG;7,392;;7,392;Cadena Regional;PH-TH Travel Pack;TOALLAS HUMEDAS;0,00000;02;2026;34,20;34,20;5,47;39,67;COMERCIO TRADICIONAL;50001079;Cadenas;;0010002784;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
ALKOSTO DONDE COMPRAR ES GANAR, C.A.;Cadenas;Fact. Nac. Pharsana;6000138752;Cuidado Personal;Venta Directa;20260210;Zona Occidente;3000;AMY SEC TH 99% AGUA (20x48UN);2,000;CS;40,000;PAQ;21,66;43,32;6,93;50,25;Factura;Crédito 21 días;20260303;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628324;1002065758;Amy;48;Original;KG;10,360;;10,360;Cadena Regional;PH-TH Flow Pack;TOALLAS HUMEDAS;0,00000;02;2026;21,66;43,32;6,93;50,25;COMERCIO TRADICIONAL;50001072;Cadenas;;0010002784;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
ALKOSTO DONDE COMPRAR ES GANAR, C.A.;Cadenas;Fact. Nac. Pharsana;6000138752;Cuidado Personal;Venta Directa;20260210;Zona Occidente;3000;AMY TALCO PARA BEBES (24x200G);1,000;CS;24,000;ST;114,46;114,46;18,31;132,77;Factura;Crédito 21 días;20260303;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628324;1002065758;Amy;200;Original;KG;4,800;;4,800;Cadena Regional;PH-Talco;HIGIENE PERSONAL;0,00000;02;2026;114,46;114,46;18,31;132,77;COMERCIO TRADICIONAL;50000106;Cadenas;;0010002784;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
ALKOSTO DONDE COMPRAR ES GANAR, C.A.;Cadenas;Fact. Nac. Pharsana;6000138753;Cuidado Personal;Venta Directa;20260210;Zona Occidente;3000;LADY FACE DISCOS DE ALGODON (24x80UN);1,000;CS;24,000;PAQ;62,47;62,47;10,00;72,47;Factura;Crédito 21 días;20260303;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628325;1002065758;Lady Face;80;Original;KG;1242,240;;1242,240;Cadena Regional;PH-Cotton Round;ALGODONES PT;0,00000;02;2026;62,47;62,47;10,00;72,47;COMERCIO TRADICIONAL;50001137;Cadenas;;0010002784;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
ALKOSTO DONDE COMPRAR ES GANAR, C.A.;Cadenas;Fact. Nac. Pharsana;6000138753;Absorbentes;Venta Directa;20260210;Zona Occidente;3000;FRIENDS TS ULTRADELGA (36X10UN);1,000;CS;36,000;PAQ;51,64;51,64;8,26;59,90;Factura;Crédito 21 días;20260303;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628325;1002065758;Friends;10;Ultra Delgada;KG;2,304;;2,304;Cadena Regional;PH-Toalla Sanitaria;ABSORBENTES FEMENINA;0,00000;02;2026;51,64;51,64;8,26;59,90;COMERCIO TRADICIONAL;50001066;Cadenas;;0010002784;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
ALKOSTO DONDE COMPRAR ES GANAR, C.A.;Cadenas;Fact. Nac. Pharsana;6000138753;Absorbentes;Venta Directa;20260210;Zona Occidente;3000;FRIENDS TS NOCTURNA CON ALAS (36X10UN);1,000;CS;36,000;PAQ;81,05;81,05;12,97;94,02;Factura;Crédito 21 días;20260303;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628325;1002065758;Friends;14;Ultra Delgada;KG;4,176;;4,176;Cadena Regional;PH-Toalla Sanitaria;ABSORBENTES FEMENINA;0,00000;02;2026;81,05;81,05;12,97;94,02;COMERCIO TRADICIONAL;50001067;Cadenas;;0010002784;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
ALKOSTO DONDE COMPRAR ES GANAR, C.A.;Cadenas;Fact. Nac. Pharsana;6000138753;Absorbentes;Venta Directa;20260210;Zona Occidente;3000;FRIENDS PD MANZANILLA (12X40UN);1,000;PAK;12,000;PAQ;29,07;29,07;4,65;33,72;Factura;Crédito 21 días;20260303;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628325;1002065758;Friends;40;Perfumado;KG;0,900;;0,900;Cadena Regional;PH-Protector Diario;ABSORBENTES FEMENINA;0,00000;02;2026;29,07;29,07;4,65;33,72;COMERCIO TRADICIONAL;50001110;Cadenas;;0010002784;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
ALKOSTO DONDE COMPRAR ES GANAR, C.A.;Cadenas;Fact. Nac. Pharsana;6000138753;Absorbentes;Venta Directa;20260210;Zona Occidente;3000;ACTIVA PD PERD. OCASIONALES (12X40UN);4,000;PAK;48,000;PAQ;32,49;129,96;20,79;150,75;Factura;Crédito 21 días;20260303;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628325;1002065758;Activa;40;Perdida Ocasional;KG;4,176;;4,176;Cadena Regional;PH-Protector Diario;ABSORBENTES FEMENINA;0,00000;02;2026;32,49;129,96;20,79;150,75;COMERCIO TRADICIONAL;50000884;Cadenas;;0010002784;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
ALKOSTO DONDE COMPRAR ES GANAR, C.A.;Cadenas;Fact. Nac. Pharsana;6000138753;Cuidado Personal;Venta Directa;20260210;Zona Occidente;3000;FRIENDS JABON INTIMO (12x240ML);1,000;CS;12,000;ST;52,67;52,67;8,43;61,10;Factura;Crédito 21 días;20260303;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628325;1002065758;Friends;;Original;KG;2,892;;2,892;Cadena Regional;PH-Jabón Líquido;HIGIENE PERSONAL;0,00000;02;2026;52,67;52,67;8,43;61,10;COMERCIO TRADICIONAL;50001123;Cadenas;;0010002784;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
