Razón Social;Gpo de Cliente;ClaseDoc.;Num.Factura;Sector;Canal;Fecha.Doc;Zona.Vtas;Almacen;Denominacion Material;Cantidad UMV;UM.Vtas;Cantidad UMB;UM.Base;Prec.Unitario;Monto Neto;IVA;Importe Final;Doc.Comercial;Cond.Pago;Fec.Venc.;Moneda.Doc.;Status de Anulacion;Doc.Anulac;Grp.Vend;Vendedor;Referencia;Pedido.Vta;Jerarquía 1;Jerarquía 2;Jerarquía 3;UM.Peso;Peso.Fact;Peso.Total;Um.PesoGen;Ramo;Gr.Material;Gr.Articulo;Tipo.Cambio;Mes;Ejercicio;Prec.Unitario 2;Monto Neto 2;IVA 2;Importe Final 2;Conc.Busq;Codigo_Mat;Listas_precios;;Cod_cliente;;Ind_retcl;Ind_auto_retcl;fechahora;CodMot;Tx Motivo;CodVend;OrgVtas
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019961;Servicios;Venta Directa;20251124;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20251209;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152064;1302007584;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;11;2025;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019969;Botellas;Venta Directa;20251125;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;424,71;7644,75;1223,16;8867,91;Factura;Crédito 15 Días;20251210;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152072;1302007630;Farma S/Impresión;Ambar;120 ml.;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;424,71;7644,75;1223,16;8867,91;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019970;Servicios;Venta Directa;20251125;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;0,90;SER;1,03;SER;280,29;276,37;0,00;363,88;Factura;Crédito 15 Días;20251210;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152073;1302007584;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;11;2025;345,14;350,66;0,00;321,99;;91000036;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019971;Botellas;Venta Directa;20251125;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;20,000;PAL;25200,000;PZA;424,71;8494,16;1359,07;9853,23;Factura;Crédito 15 Días;20251210;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152074;1302007630;Farma S/Impresión;Ambar;120 ml.;G;1310400,000;TO;1,310;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;424,71;8494,16;1359,07;9853,23;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019972;Servicios;Venta Directa;20251125;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20251210;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152075;1302007584;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;11;2025;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019973;Botellas;Venta Directa;20251125;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;24,000;PAL;30240,000;PZA;424,71;10193,00;1630,88;11823,88;Factura;Crédito 15 Días;20251210;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152076;1302007630;Farma S/Impresión;Ambar;120 ml.;G;1572480,000;TO;1,572;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;424,71;10193,00;1630,88;11823,88;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019974;Servicios;Venta Directa;20251125;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20251210;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152077;1302007584;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;11;2025;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019977;Botellas;Venta Directa;20251125;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;20,000;PAL;25200,000;PZA;424,71;8494,16;1359,07;9853,23;Factura;Crédito 15 Días;20251210;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152080;1302007630;Farma S/Impresión;Ambar;120 ml.;G;1310400,000;TO;1,310;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;424,71;8494,16;1359,07;9853,23;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019978;Servicios;Venta Directa;20251125;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20251210;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152081;1302007584;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;11;2025;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019979;Botellas;Venta Directa;20251125;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;424,71;7644,75;1223,16;8867,91;Factura;Crédito 15 Días;20251210;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152082;1302007630;Farma S/Impresión;Ambar;120 ml.;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;424,71;7644,75;1223,16;8867,91;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019980;Servicios;Venta Directa;20251125;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20251210;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152083;1302007584;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;11;2025;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019985;Botellas;Venta Directa;20251126;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;424,71;7644,75;1223,16;8867,91;Factura;Crédito 15 Días;20251211;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152088;1302007630;Farma S/Impresión;Ambar;120 ml.;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;424,71;7644,75;1223,16;8867,91;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019986;Servicios;Venta Directa;20251126;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20251211;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152089;1302007584;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;11;2025;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019987;Botellas;Venta Directa;20251126;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;24,000;PAL;30240,000;PZA;424,71;10193,00;1630,88;11823,88;Factura;Crédito 15 Días;20251211;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152090;1302007630;Farma S/Impresión;Ambar;120 ml.;G;1572480,000;TO;1,572;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;424,71;10193,00;1630,88;11823,88;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019988;Servicios;Venta Directa;20251126;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20251211;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152091;1302007584;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;11;2025;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019989;Botellas;Venta Directa;20251126;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;424,71;7644,75;1223,16;8867,91;Factura;Crédito 15 Días;20251211;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152092;1302007630;Farma S/Impresión;Ambar;120 ml.;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;424,71;7644,75;1223,16;8867,91;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019990;Servicios;Venta Directa;20251126;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;0,99;SER;0,99;SER;357,00;267,05;0,00;278,58;Factura;Crédito 15 Días;20251211;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152093;1302007584;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;11;2025;260,98;285,59;0,00;334,88;;91000036;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019991;Botellas;Venta Directa;20251126;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;424,71;7644,75;1223,16;8867,91;Factura;Crédito 15 Días;20251211;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152094;1302007630;Farma S/Impresión;Ambar;120 ml.;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;424,71;7644,75;1223,16;8867,91;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000019992;Servicios;Venta Directa;20251126;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20251211;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152095;1302007584;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;11;2025;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020000;Botellas;Venta Directa;20251126;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;424,71;7644,75;1223,16;8867,91;Factura;Crédito 15 Días;20251211;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152109;1302007630;Farma S/Impresión;Ambar;120 ml.;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;424,71;7644,75;1223,16;8867,91;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020001;Servicios;Venta Directa;20251126;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20251211;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152110;1302007584;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;11;2025;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020009;Botellas;Venta Directa;20251127;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;448,91;8080,43;1292,87;9373,30;Factura;Crédito 15 Días;20251212;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152119;1302007640;Farma S/Impresión;Ambar;120 ml.;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;448,91;8080,43;1292,87;9373,30;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020010;Servicios;Venta Directa;20251127;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20251212;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152120;1302007584;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;11;2025;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020011;Botellas;Venta Directa;20251127;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;448,91;8080,43;1292,87;9373,30;Factura;Crédito 15 Días;20251212;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152121;1302007640;Farma S/Impresión;Ambar;120 ml.;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;448,91;8080,43;1292,87;9373,30;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020012;Servicios;Venta Directa;20251127;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20251212;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152122;1302007584;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;11;2025;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020015;Botellas;Venta Directa;20251127;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;448,91;8080,43;1292,87;9373,30;Factura;Crédito 15 Días;20251212;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152125;1302007640;Farma S/Impresión;Ambar;120 ml.;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;448,91;8080,43;1292,87;9373,30;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020016;Servicios;Venta Directa;20251127;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20251212;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152126;1302007584;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;11;2025;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020017;Botellas;Venta Directa;20251127;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;448,91;8080,43;1292,87;9373,30;Factura;Crédito 15 Días;20251212;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152127;1302007640;Farma S/Impresión;Ambar;120 ml.;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;448,91;8080,43;1292,87;9373,30;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020018;Servicios;Venta Directa;20251127;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20251212;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152128;1302007584;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;11;2025;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020022;Botellas;Venta Directa;20251128;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;448,91;8080,43;1292,87;9373,30;Factura;Crédito 15 Días;20251213;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152132;1302007640;Farma S/Impresión;Ambar;120 ml.;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;448,91;8080,43;1292,87;9373,30;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020023;Servicios;Venta Directa;20251128;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20251213;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152133;1302007584;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;11;2025;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020024;Botellas;Venta Directa;20251128;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;20,000;PAL;25200,000;PZA;448,91;8978,26;1436,52;10414,78;Factura;Crédito 15 Días;20251213;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152134;1302007640;Farma S/Impresión;Ambar;120 ml.;G;1310400,000;TO;1,310;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;448,91;8978,26;1436,52;10414,78;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020025;Servicios;Venta Directa;20251128;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20251213;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152135;1302007584;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;11;2025;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020026;Botellas;Venta Directa;20251128;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;448,91;8080,43;1292,87;9373,30;Factura;Crédito 15 Días;20251213;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152136;1302007640;Farma S/Impresión;Ambar;120 ml.;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;448,91;8080,43;1292,87;9373,30;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020029;Botellas;Venta Directa;20251128;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;448,91;8080,43;1292,87;9373,30;Factura;Crédito 15 Días;20251213;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152139;1302007640;Farma S/Impresión;Ambar;120 ml.;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;448,91;8080,43;1292,87;9373,30;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;N/C Dev. Nac. P.PET;8200001906;Botellas;Venta Directa;20251104;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;-24,000;PAL;-30240,000;PZA;-433,74;-10409,82;-1665,57;-12075,39;Abono;Crédito 15 Días;20251119;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0151827;1306000882;Farma S/Impresión;Ambar;120 ml.;G;-1572480,000;TO;-1,572;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;-433,74;-10409,82;-1665,57;-12075,39;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;101;schlechte Qualität;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;N/C Dev. Nac. P.PET;8200001907;Botellas;Venta Directa;20251104;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;-19,75;PAL;-24860,13;PZA;-439,23;-6328,82;-1011,24;-8657,23;Abono;Crédito 15 Días;20251119;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0151828;1306000883;Farma S/Impresión;Ambar;120 ml.;G;-1179360,000;TO;-1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;-414,02;-7078,60;-1405,21;-8296,61;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;101;schlechte Qualität;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;N/C Dev. Nac. P.PET;8200001908;Botellas;Venta Directa;20251104;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;-12,000;PAL;-15120,000;PZA;-423,73;-5084,70;-813,55;-5898,25;Abono;Crédito 15 Días;20251119;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0151829;1306000884;Farma S/Impresión;Ambar;120 ml.;G;-786240,000;TO;-0,786;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;-423,73;-5084,70;-813,55;-5898,25;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;101;schlechte Qualität;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;N/C Dev. Nac. P.PET;8200001909;Botellas;Venta Directa;20251112;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;-6,000;PAL;-7560,000;PZA;-433,74;-2602,45;-416,39;-3018,84;Abono;Crédito 15 Días;20251127;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0151947;1306000885;Farma S/Impresión;Ambar;120 ml.;G;-393120,000;TO;-0,393;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;-433,74;-2602,45;-416,39;-3018,84;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;101;schlechte Qualität;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;N/C Dev. Nac. P.PET;8200001910;Botellas;Venta Directa;20251112;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;-6,000;PAL;-7560,000;PZA;-423,73;-2542,35;-406,78;-2949,13;Abono;Crédito 15 Días;20251127;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0151948;1306000884;Farma S/Impresión;Ambar;120 ml.;G;-393120,000;TO;-0,393;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;11;2025;-423,73;-2542,35;-406,78;-2949,13;;70000776;Precio Base General;;0010001106;17;;N;03.12.2025 - 11:15:05;101;schlechte Qualität;00130005;1300
